INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,LOAD_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_AREA_NAME,LABEL,XML_DATA_ITEM,POS,MW,EXECUTION_TYPE,GROUP
2022-04-01T20:15:00-00:00,2022-04-01T20:30:00-00:00,0,2022-04-01,14,2,RTM,BANC,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,1554.26,RTPD,114
2022-04-01T14:45:00-00:00,2022-04-01T15:00:00-00:00,0,2022-04-01,8,4,RTM,BANC,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,1652.77,RTPD,114
2022-04-01T19:15:00-00:00,2022-04-01T19:30:00-00:00,0,2022-04-01,13,2,RTM,BANC,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,1571.41,RTPD,114
2022-04-01T19:45:00-00:00,2022-04-01T20:00:00-00:00,0,2022-04-01,13,4,RTM,BANC,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,1562.33,RTPD,114
2022-04-02T00:00:00-00:00,2022-04-02T00:15:00-00:00,0,2022-04-01,18,1,RTM,BANC,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,1709.52,RTPD,114
2022-04-02T00:45:00-00:00,2022-04-02T01:00:00-00:00,0,2022-04-01,18,4,RTM,BANC,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,1735.85,RTPD,114
2022-04-02T03:45:00-00:00,2022-04-02T04:00:00-00:00,0,2022-04-01,21,4,RTM,BANC,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,1797.59,RTPD,114
2022-04-01T08:30:00-00:00,2022-04-01T08:45:00-00:00,0,2022-04-01,2,3,RTM,BANC,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,1315.14,RTPD,114
2022-04-01T09:00:00-00:00,2022-04-01T09:15:00-00:00,0,2022-04-01,3,1,RTM,BANC,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,1298.44,RTPD,114
2022-04-01T11:30:00-00:00,2022-04-01T11:45:00-00:00,0,2022-04-01,5,3,RTM,BANC,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,1329.94,RTPD,114
2022-04-01T11:00:00-00:00,2022-04-01T11:15:00-00:00,0,2022-04-01,5,1,RTM,BANC,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,1304.74,RTPD,114
2022-04-01T11:45:00-00:00,2022-04-01T12:00:00-00:00,0,2022-04-01,5,4,RTM,BANC,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,1347.07,RTPD,114
2022-04-01T16:00:00-00:00,2022-04-01T16:15:00-00:00,0,2022-04-01,10,1,RTM,BANC,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,1645.31,RTPD,114
2022-04-01T17:45:00-00:00,2022-04-01T18:00:00-00:00,0,2022-04-01,11,4,RTM,BANC,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,1602.76,RTPD,114
2022-04-01T13:00:00-00:00,2022-04-01T13:15:00-00:00,0,2022-04-01,7,1,RTM,BANC,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,1520.31,RTPD,114
2022-04-01T15:30:00-00:00,2022-04-01T15:45:00-00:00,0,2022-04-01,9,3,RTM,BANC,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,1675.92,RTPD,114
2022-04-01T18:15:00-00:00,2022-04-01T18:30:00-00:00,0,2022-04-01,12,2,RTM,BANC,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,1594.82,RTPD,114
2022-04-01T18:30:00-00:00,2022-04-01T18:45:00-00:00,0,2022-04-01,12,3,RTM,BANC,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,1593.68,RTPD,114
2022-04-01T21:00:00-00:00,2022-04-01T21:15:00-00:00,0,2022-04-01,15,1,RTM,BANC,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,1576.58,RTPD,114
2022-04-01T23:30:00-00:00,2022-04-01T23:45:00-00:00,0,2022-04-01,17,3,RTM,BANC,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,1661.8,RTPD,114
2022-04-01T23:45:00-00:00,2022-04-02T00:00:00-00:00,0,2022-04-01,17,4,RTM,BANC,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,1691.75,RTPD,114
2022-04-02T00:30:00-00:00,2022-04-02T00:45:00-00:00,0,2022-04-01,18,3,RTM,BANC,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,1723.7,RTPD,114
2022-04-02T01:15:00-00:00,2022-04-02T01:30:00-00:00,0,2022-04-01,19,2,RTM,BANC,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,1757.02,RTPD,114
2022-04-02T04:00:00-00:00,2022-04-02T04:15:00-00:00,0,2022-04-01,22,1,RTM,BANC,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,1729.78,RTPD,114
2022-04-02T04:45:00-00:00,2022-04-02T05:00:00-00:00,0,2022-04-01,22,4,RTM,BANC,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,1670.2,RTPD,114
2022-04-02T05:00:00-00:00,2022-04-02T05:15:00-00:00,0,2022-04-01,23,1,RTM,BANC,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,1647.06,RTPD,114
2022-04-01T09:30:00-00:00,2022-04-01T09:45:00-00:00,0,2022-04-01,3,3,RTM,BANC,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,1289.97,RTPD,114
2022-04-01T10:00:00-00:00,2022-04-01T10:15:00-00:00,0,2022-04-01,4,1,RTM,BANC,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,1281.06,RTPD,114
2022-04-01T11:15:00-00:00,2022-04-01T11:30:00-00:00,0,2022-04-01,5,2,RTM,BANC,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,1316.64,RTPD,114
2022-04-02T06:00:00-00:00,2022-04-02T06:15:00-00:00,0,2022-04-01,24,1,RTM,BANC,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,1523.13,RTPD,114
2022-04-02T06:45:00-00:00,2022-04-02T07:00:00-00:00,0,2022-04-01,24,4,RTM,BANC,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,1448.81,RTPD,114
2022-04-01T07:15:00-00:00,2022-04-01T07:30:00-00:00,0,2022-04-01,1,2,RTM,BANC,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,1378.33,RTPD,114
2022-04-01T09:15:00-00:00,2022-04-01T09:30:00-00:00,0,2022-04-01,3,2,RTM,BANC,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,1293.76,RTPD,114
2022-04-01T10:30:00-00:00,2022-04-01T10:45:00-00:00,0,2022-04-01,4,3,RTM,BANC,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,1281.96,RTPD,114
2022-04-01T12:15:00-00:00,2022-04-01T12:30:00-00:00,0,2022-04-01,6,2,RTM,BANC,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,1407.44,RTPD,114
2022-04-01T14:15:00-00:00,2022-04-01T14:30:00-00:00,0,2022-04-01,8,2,RTM,BANC,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,1635.31,RTPD,114
2022-04-01T17:15:00-00:00,2022-04-01T17:30:00-00:00,0,2022-04-01,11,2,RTM,BANC,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,1616.5,RTPD,114
2022-04-01T19:00:00-00:00,2022-04-01T19:15:00-00:00,0,2022-04-01,13,1,RTM,BANC,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,1573.47,RTPD,114
2022-04-01T15:00:00-00:00,2022-04-01T15:15:00-00:00,0,2022-04-01,9,1,RTM,BANC,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,1678.75,RTPD,114
2022-04-01T17:30:00-00:00,2022-04-01T17:45:00-00:00,0,2022-04-01,11,3,RTM,BANC,RTM 15Min Load Forecast,SYS_FCST_15MIN_MW,4.8,1609.12,RTPD,114
2022-04-01T21:00:00-00:00,2022-04-01T21:05:00-00:00,0,2022-04-01,15,1,RTM,BANC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,1578.57,RTD,115
2022-04-01T21:20:00-00:00,2022-04-01T21:25:00-00:00,0,2022-04-01,15,5,RTM,BANC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,1580.38,RTD,115
2022-04-01T21:30:00-00:00,2022-04-01T21:35:00-00:00,0,2022-04-01,15,7,RTM,BANC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,1582.52,RTD,115
2022-04-01T22:05:00-00:00,2022-04-01T22:10:00-00:00,0,2022-04-01,16,2,RTM,BANC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,1598.79,RTD,115
2022-04-01T22:40:00-00:00,2022-04-01T22:45:00-00:00,0,2022-04-01,16,9,RTM,BANC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,1623.7,RTD,115
2022-04-01T23:20:00-00:00,2022-04-01T23:25:00-00:00,0,2022-04-01,17,5,RTM,BANC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,1670.88,RTD,115
2022-04-02T00:00:00-00:00,2022-04-02T00:05:00-00:00,0,2022-04-01,18,1,RTM,BANC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,1714.2,RTD,115
2022-04-02T00:25:00-00:00,2022-04-02T00:30:00-00:00,0,2022-04-01,18,6,RTM,BANC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,1727.26,RTD,115
2022-04-02T00:55:00-00:00,2022-04-02T01:00:00-00:00,0,2022-04-01,18,12,RTM,BANC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,1751.71,RTD,115
2022-04-02T01:05:00-00:00,2022-04-02T01:10:00-00:00,0,2022-04-01,19,2,RTM,BANC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,1766.77,RTD,115
2022-04-01T13:50:00-00:00,2022-04-01T13:55:00-00:00,0,2022-04-01,7,11,RTM,BANC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,1604.72,RTD,115
2022-04-01T15:40:00-00:00,2022-04-01T15:45:00-00:00,0,2022-04-01,9,9,RTM,BANC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,1658.08,RTD,115
2022-04-01T16:50:00-00:00,2022-04-01T16:55:00-00:00,0,2022-04-01,10,11,RTM,BANC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,1624.81,RTD,115
2022-04-01T16:55:00-00:00,2022-04-01T17:00:00-00:00,0,2022-04-01,10,12,RTM,BANC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,1623.87,RTD,115
2022-04-01T17:05:00-00:00,2022-04-01T17:10:00-00:00,0,2022-04-01,11,2,RTM,BANC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,1619.81,RTD,115
2022-04-01T17:25:00-00:00,2022-04-01T17:30:00-00:00,0,2022-04-01,11,6,RTM,BANC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,1609.6,RTD,115
2022-04-01T17:30:00-00:00,2022-04-01T17:35:00-00:00,0,2022-04-01,11,7,RTM,BANC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,1602.49,RTD,115
2022-04-01T17:40:00-00:00,2022-04-01T17:45:00-00:00,0,2022-04-01,11,9,RTM,BANC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,1598.09,RTD,115
2022-04-01T18:00:00-00:00,2022-04-01T18:05:00-00:00,0,2022-04-01,12,1,RTM,BANC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,1596.63,RTD,115
2022-04-01T18:15:00-00:00,2022-04-01T18:20:00-00:00,0,2022-04-01,12,4,RTM,BANC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,1593.46,RTD,115
2022-04-01T18:55:00-00:00,2022-04-01T19:00:00-00:00,0,2022-04-01,12,12,RTM,BANC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,1583.82,RTD,115
2022-04-01T07:35:00-00:00,2022-04-01T07:40:00-00:00,0,2022-04-01,1,8,RTM,BANC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,1358.34,RTD,115
2022-04-01T07:55:00-00:00,2022-04-01T08:00:00-00:00,0,2022-04-01,1,12,RTM,BANC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,1340.37,RTD,115
2022-04-01T08:50:00-00:00,2022-04-01T08:55:00-00:00,0,2022-04-01,2,11,RTM,BANC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,1305.74,RTD,115
2022-04-01T09:10:00-00:00,2022-04-01T09:15:00-00:00,0,2022-04-01,3,3,RTM,BANC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,1296.93,RTD,115
2022-04-01T09:35:00-00:00,2022-04-01T09:40:00-00:00,0,2022-04-01,3,8,RTM,BANC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,1288.1,RTD,115
2022-04-01T10:05:00-00:00,2022-04-01T10:10:00-00:00,0,2022-04-01,4,2,RTM,BANC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,1282.96,RTD,115
2022-04-01T10:40:00-00:00,2022-04-01T10:45:00-00:00,0,2022-04-01,4,9,RTM,BANC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,1283.36,RTD,115
2022-04-01T11:20:00-00:00,2022-04-01T11:25:00-00:00,0,2022-04-01,5,5,RTM,BANC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,1317.57,RTD,115
2022-04-01T11:55:00-00:00,2022-04-01T12:00:00-00:00,0,2022-04-01,5,12,RTM,BANC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,1357.25,RTD,115
2022-04-01T12:10:00-00:00,2022-04-01T12:15:00-00:00,0,2022-04-01,6,3,RTM,BANC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,1391.63,RTD,115
2022-04-01T12:55:00-00:00,2022-04-01T13:00:00-00:00,0,2022-04-01,6,12,RTM,BANC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,1478.23,RTD,115
2022-04-01T15:00:00-00:00,2022-04-01T15:05:00-00:00,0,2022-04-01,9,1,RTM,BANC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,1671.58,RTD,115
2022-04-01T15:20:00-00:00,2022-04-01T15:25:00-00:00,0,2022-04-01,9,5,RTM,BANC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,1673.62,RTD,115
2022-04-01T15:45:00-00:00,2022-04-01T15:50:00-00:00,0,2022-04-01,9,10,RTM,BANC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,1657.4,RTD,115
2022-04-01T15:50:00-00:00,2022-04-01T15:55:00-00:00,0,2022-04-01,9,11,RTM,BANC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,1656.29,RTD,115
2022-04-01T18:30:00-00:00,2022-04-01T18:35:00-00:00,0,2022-04-01,12,7,RTM,BANC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,1586.9,RTD,115
2022-04-01T19:25:00-00:00,2022-04-01T19:30:00-00:00,0,2022-04-01,13,6,RTM,BANC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,1566.34,RTD,115
2022-04-01T08:25:00-00:00,2022-04-01T08:30:00-00:00,0,2022-04-01,2,6,RTM,BANC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,1318.67,RTD,115
2022-04-01T09:20:00-00:00,2022-04-01T09:25:00-00:00,0,2022-04-01,3,5,RTM,BANC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,1291.85,RTD,115
2022-04-01T10:00:00-00:00,2022-04-01T10:05:00-00:00,0,2022-04-01,4,1,RTM,BANC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,1281.83,RTD,115
2022-04-01T10:15:00-00:00,2022-04-01T10:20:00-00:00,0,2022-04-01,4,4,RTM,BANC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,1280.91,RTD,115
2022-04-01T11:00:00-00:00,2022-04-01T11:05:00-00:00,0,2022-04-01,5,1,RTM,BANC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,1300.73,RTD,115
2022-04-01T13:55:00-00:00,2022-04-01T14:00:00-00:00,0,2022-04-01,7,12,RTM,BANC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,1611.89,RTD,115
2022-04-01T14:05:00-00:00,2022-04-01T14:10:00-00:00,0,2022-04-01,8,2,RTM,BANC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,1631.75,RTD,115
2022-04-01T14:35:00-00:00,2022-04-01T14:40:00-00:00,0,2022-04-01,8,8,RTM,BANC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,1667.8,RTD,115
2022-04-02T01:25:00-00:00,2022-04-02T01:30:00-00:00,0,2022-04-01,19,6,RTM,BANC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,1766.16,RTD,115
2022-04-02T02:25:00-00:00,2022-04-02T02:30:00-00:00,0,2022-04-01,20,6,RTM,BANC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,1799.03,RTD,115
2022-04-02T02:40:00-00:00,2022-04-02T02:45:00-00:00,0,2022-04-01,20,9,RTM,BANC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,1822.33,RTD,115
2022-04-02T02:45:00-00:00,2022-04-02T02:50:00-00:00,0,2022-04-01,20,10,RTM,BANC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,1835.87,RTD,115
2022-04-02T05:00:00-00:00,2022-04-02T05:05:00-00:00,0,2022-04-01,23,1,RTM,BANC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,1660.64,RTD,115
2022-04-02T05:05:00-00:00,2022-04-02T05:10:00-00:00,0,2022-04-01,23,2,RTM,BANC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,1648.69,RTD,115
2022-04-02T05:15:00-00:00,2022-04-02T05:20:00-00:00,0,2022-04-01,23,4,RTM,BANC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,1631.03,RTD,115
2022-04-01T20:15:00-00:00,2022-04-01T20:20:00-00:00,0,2022-04-01,14,4,RTM,BANC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,1575.36,RTD,115
2022-04-01T20:30:00-00:00,2022-04-01T20:35:00-00:00,0,2022-04-01,14,7,RTM,BANC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,1576,RTD,115
2022-04-01T21:15:00-00:00,2022-04-01T21:20:00-00:00,0,2022-04-01,15,4,RTM,BANC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,1580.43,RTD,115
2022-04-01T21:55:00-00:00,2022-04-01T22:00:00-00:00,0,2022-04-01,15,12,RTM,BANC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,1596.06,RTD,115
2022-04-01T22:15:00-00:00,2022-04-01T22:20:00-00:00,0,2022-04-01,16,4,RTM,BANC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,1605.79,RTD,115
2022-04-02T00:10:00-00:00,2022-04-02T00:15:00-00:00,0,2022-04-01,18,3,RTM,BANC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,1715.22,RTD,115
2022-04-02T00:20:00-00:00,2022-04-02T00:25:00-00:00,0,2022-04-01,18,5,RTM,BANC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,1724.76,RTD,115
2022-04-02T00:30:00-00:00,2022-04-02T00:35:00-00:00,0,2022-04-01,18,7,RTM,BANC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,1730.14,RTD,115
2022-04-01T14:00:00-00:00,2022-04-01T14:05:00-00:00,0,2022-04-01,8,1,RTM,BANC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,1624.74,RTD,115
2022-04-01T14:10:00-00:00,2022-04-01T14:15:00-00:00,0,2022-04-01,8,3,RTM,BANC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,1636.08,RTD,115
2022-04-01T14:15:00-00:00,2022-04-01T14:20:00-00:00,0,2022-04-01,8,4,RTM,BANC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,1639.14,RTD,115
2022-04-01T14:25:00-00:00,2022-04-01T14:30:00-00:00,0,2022-04-01,8,6,RTM,BANC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,1645.57,RTD,115
2022-04-01T14:30:00-00:00,2022-04-01T14:35:00-00:00,0,2022-04-01,8,7,RTM,BANC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,1665.75,RTD,115
2022-04-01T14:55:00-00:00,2022-04-01T15:00:00-00:00,0,2022-04-01,8,12,RTM,BANC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,1680.09,RTD,115
2022-04-01T15:05:00-00:00,2022-04-01T15:10:00-00:00,0,2022-04-01,9,2,RTM,BANC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,1676.38,RTD,115
2022-04-01T15:35:00-00:00,2022-04-01T15:40:00-00:00,0,2022-04-01,9,8,RTM,BANC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,1659.41,RTD,115
2022-04-01T16:10:00-00:00,2022-04-01T16:15:00-00:00,0,2022-04-01,10,3,RTM,BANC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,1646.82,RTD,115
2022-04-01T18:10:00-00:00,2022-04-01T18:15:00-00:00,0,2022-04-01,12,3,RTM,BANC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,1594.9,RTD,115
2022-04-01T18:25:00-00:00,2022-04-01T18:30:00-00:00,0,2022-04-01,12,6,RTM,BANC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,1591.79,RTD,115
2022-04-01T07:40:00-00:00,2022-04-01T07:45:00-00:00,0,2022-04-01,1,9,RTM,BANC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,1353.39,RTD,115
2022-04-01T08:40:00-00:00,2022-04-01T08:45:00-00:00,0,2022-04-01,2,9,RTM,BANC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,1310.86,RTD,115
2022-04-01T09:05:00-00:00,2022-04-01T09:10:00-00:00,0,2022-04-01,3,2,RTM,BANC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,1298.77,RTD,115
2022-04-01T09:30:00-00:00,2022-04-01T09:35:00-00:00,0,2022-04-01,3,7,RTM,BANC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,1289.73,RTD,115
2022-04-01T09:50:00-00:00,2022-04-01T09:55:00-00:00,0,2022-04-01,3,11,RTM,BANC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,1285.82,RTD,115
2022-04-01T10:10:00-00:00,2022-04-01T10:15:00-00:00,0,2022-04-01,4,3,RTM,BANC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,1282.87,RTD,115
2022-04-01T10:30:00-00:00,2022-04-01T10:35:00-00:00,0,2022-04-01,4,7,RTM,BANC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,1282.13,RTD,115
2022-04-01T10:35:00-00:00,2022-04-01T10:40:00-00:00,0,2022-04-01,4,8,RTM,BANC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,1282.64,RTD,115
2022-04-01T11:10:00-00:00,2022-04-01T11:15:00-00:00,0,2022-04-01,5,3,RTM,BANC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,1309.79,RTD,115
2022-04-01T11:15:00-00:00,2022-04-01T11:20:00-00:00,0,2022-04-01,5,4,RTM,BANC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,1313.2,RTD,115
2022-04-01T12:05:00-00:00,2022-04-01T12:10:00-00:00,0,2022-04-01,6,2,RTM,BANC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,1382.92,RTD,115
2022-04-02T01:40:00-00:00,2022-04-02T01:45:00-00:00,0,2022-04-01,19,9,RTM,BANC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,1781.26,RTD,115
2022-04-02T02:55:00-00:00,2022-04-02T03:00:00-00:00,0,2022-04-01,20,12,RTM,BANC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,1853.91,RTD,115
2022-04-02T03:45:00-00:00,2022-04-02T03:50:00-00:00,0,2022-04-01,21,10,RTM,BANC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,1768.86,RTD,115
2022-04-02T04:15:00-00:00,2022-04-02T04:20:00-00:00,0,2022-04-01,22,4,RTM,BANC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,1725.83,RTD,115
2022-04-02T04:20:00-00:00,2022-04-02T04:25:00-00:00,0,2022-04-01,22,5,RTM,BANC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,1725.95,RTD,115
2022-04-02T04:30:00-00:00,2022-04-02T04:35:00-00:00,0,2022-04-01,22,7,RTM,BANC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,1711.83,RTD,115
2022-04-02T05:45:00-00:00,2022-04-02T05:50:00-00:00,0,2022-04-01,23,10,RTM,BANC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,1568.13,RTD,115
2022-04-02T06:35:00-00:00,2022-04-02T06:40:00-00:00,0,2022-04-01,24,8,RTM,BANC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,1470.31,RTD,115
2022-04-01T07:05:00-00:00,2022-04-01T07:10:00-00:00,0,2022-04-01,1,2,RTM,BANC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,1387.69,RTD,115
2022-04-01T07:10:00-00:00,2022-04-01T07:15:00-00:00,0,2022-04-01,1,3,RTM,BANC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,1382.2,RTD,115
2022-04-01T19:30:00-00:00,2022-04-01T19:35:00-00:00,0,2022-04-01,13,7,RTM,BANC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,1554.9,RTD,115
2022-04-01T19:45:00-00:00,2022-04-01T19:50:00-00:00,0,2022-04-01,13,10,RTM,BANC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,1552.39,RTD,115
2022-04-01T19:55:00-00:00,2022-04-01T20:00:00-00:00,0,2022-04-01,13,12,RTM,BANC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,1537.57,RTD,115
2022-04-01T19:35:00-00:00,2022-04-01T19:40:00-00:00,0,2022-04-01,13,8,RTM,BANC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,1553.9,RTD,115
2022-04-01T20:00:00-00:00,2022-04-01T20:05:00-00:00,0,2022-04-01,14,1,RTM,BANC,RTM 5Min Load Forecast,SYS_FCST_5MIN_MW,5.8,1540.04,RTD,115
